	nl_ps	fol_ps	nl_h	fol_h	label	exception
112	A cat is eating corn on the cob	exists x. (Cat(x) & Eating(x, corn) & On(x) & Cob(x))	There is no cat eating corn on the cob	not exists x. (Cat(x) & Eating(x, y) & CornOnTheCob(y))	c	"'corn' is an illegal variable name.  Constants may not be quantified.
all x. all corn. (Eating(x, corn) -> Eating(x, corn))
           ^"
113	Someone is slicing a tomato	exists x. (Person(x) & Slicing(x, tomato))	Nobody is slicing a tomato	not exists x. (Slicing(x) & Tomato(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/1"
114	A person is cutting mushrooms with a knife	exists x. (Person(x) & Cutting(x, mushrooms) & Using(x, knife))	A person is cutting some mushrooms	exists x. (Person(x) & Cutting(x, mushrooms))	e	"'mushrooms' is an illegal variable name.  Constants may not be quantified.
all x. all mushrooms. (Cutting(x, mushrooms) -> Cutting(x, mushrooms))
           ^"
115	The man is slicing vegetables	exists x. (Man(x) & Slicing(x) & Vegetables(x))	There is no woman slicing a potato	not exists x. (Woman(x) & Slicing(x, potato))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
116	The lady is cracking an egg for the mixer	exists x. exists y. (Lady(x) & Egg(y) & Cracks(x, y) & For(x, Mixer))	The lady isn't cracking an egg for the mixer	not exists x. (Lady(x) & Cracks(x) & Egg(x) & For(x) & Mixer(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: For/2, For/1, Cracks/2, Cracks/1, Mixer/1, Mixer/0.


Fatal error:  The following symbols are used with multiple arities: For/2, For/1, Cracks/2, Cracks/1, Mixer/1, Mixer/0"
117	The lady is slicing up the meat	exists x. exists y. (Lady(x) & Meat(y) & Slicing(x, y))	The lady isn't slicing up the meat	not exists x. (Lady(x) & Slicing(x) & Meat(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/1"
118	The lady is eating slices of meat	exists x. (Lady(x) & Eating(x, Meat))	The lady is slicing up the meat	exists x. exists y. (Lady(x) & Meat(y) & Slicing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Meat/1, Meat/0.


Fatal error:  The following symbols are used with multiple arities: Meat/1, Meat/0"
119	The person is boiling noodles	Boiling(person, noodles)	A person is boiling noodles	exists x. (Person(x) & Boiling(x) & Noodles(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Boiling/2, Boiling/1.


Fatal error:  The following symbols are used with multiple arities: Boiling/2, Boiling/1"
120	A woman is boiling noodles in water	exists x. (Woman(x) & Boiling(x) & Noodles(x))	The person is boiling noodles	Boiling(person, noodles)	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Boiling/1, Boiling/2.


Fatal error:  The following symbols are used with multiple arities: Boiling/1, Boiling/2"
121	A person is cleaning a pot of cooking oil	exists x. (Person(x) & Cleaning(x, pot) & Cooking(pot) & Oil(pot))	A person is pouring olive oil into a pot on the stove	exists x. exists y. exists z. (Person(x) & Olive(y) & Oil(y) & Pot(z) & PouringInto(x, y, z))	n	"'pot' is an illegal variable name.  Constants may not be quantified.
all pot. (Oil(pot) -> Oil(pot))
    ^"
122	The woman is not walking the dog	not exists x. (Woman(x) & Walking(x, dog))	The woman is walking the dog	exists x. exists y. (Woman(x) & Dog(y) & Walking(x, y))	c	"'dog' is an illegal variable name.  Constants may not be quantified.
all x. all dog. (Walking(x, dog) -> Walking(x, dog))
           ^"
123	The woman is slicing an onion	exists x. (Woman(x) & Slicing(x, Onion))	An onion is being sliced by the woman	exists x.exists y. (Onion(x) & Woman(y) & Slicing(y, x))	e	"'Onion' is an illegal variable name.  Constants may not be quantified.
all x. all Onion. (Slicing(x, Onion) -> Slicing(x, Onion))
           ^"
124	An onion is being sliced by the woman	exists x.exists y. (Onion(x) & Woman(y) & Slicing(y, x))	A man is slicing a carrot with a knife	exists x. exists y. exists z. (Man(x) & Carrot(y) & Knife(z) & Slicing(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/3.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/3"
125	A man is slicing a carrot with a knife	exists x. exists y. exists z. (Man(x) & Carrot(y) & Knife(z) & Slicing(x, y, z))	The woman is not slicing an onion	not exists x. (Woman(x) & Slicing(x) & Onion(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/3, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/3, Slicing/1"
126	The plane is landing	Landing(plane)	A plane is landing	exists x. (Plane(x) & Landing(x))	e	"'plane' is an illegal variable name.  Constants may not be quantified.
all plane. (Landing(plane) -> Landing(plane))
    ^"
127	The woman is cooking eggs	exists x. (Woman(x) & Cooking(x, Eggs))	A woman is cooking eggs	exists x. (Woman(x) & Cooking(x, Eggs))	e	"'Eggs' is an illegal variable name.  Constants may not be quantified.
all x. all Eggs. (Cooking(x, Eggs) -> Cooking(x, Eggs))
           ^"
128	The woman is not cooking something	not exists x. (Woman(x) & Cooking(x))	A woman is cooking eggs	exists x. (Woman(x) & Cooking(x, Eggs))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cooking/1, Cooking/2.


Fatal error:  The following symbols are used with multiple arities: Cooking/1, Cooking/2"
129	The woman is cooking eggs	exists x. (Woman(x) & Cooking(x, Eggs))	The woman is cooking something	exists x. (Woman(x) & Cooking(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cooking/2, Cooking/1.


Fatal error:  The following symbols are used with multiple arities: Cooking/2, Cooking/1"
130	A woman is cooking eggs	exists x. (Woman(x) & Cooking(x, Eggs))	The woman is cooking something	exists x. (Woman(x) & Cooking(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cooking/2, Cooking/1.


Fatal error:  The following symbols are used with multiple arities: Cooking/2, Cooking/1"
131	Some cats are playing with each other	exists x.exists y.exists z. (Cat(x) & Cat(y) & Cat(z) & PlayingWith(x, y) & PlayingWith(y, z) & PlayingWith(z, x))	The cats are playing with each other	exists x.exists y.exists z. (Cat(x) & Cat(y) & Cat(z) & PlayingWith(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/2, PlayingWith/3.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/2, PlayingWith/3"
132	The woman is playing the flute	exists x. (Woman(x) & Playing(x, flute))	The flute is being played by the woman	exists x. exists y. (Flute(x) & Woman(y) & Playing(y, x))	e	"'flute' is an illegal variable name.  Constants may not be quantified.
all x. all flute. (Playing(x, flute) -> Playing(x, flute))
           ^"
133	The herd of caribous is crossing a road	exists x. exists y. (Caribou(x) & Road(y) & Crossing(x, y))	The herd of caribous is not crossing a road	not exists x. (Herd(x) & Caribou(x) & Crossing(x) & Road(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crossing/2, Crossing/1.


Fatal error:  The following symbols are used with multiple arities: Crossing/2, Crossing/1"
134	A woman is slicing an onion	exists x. (Woman(x) & Slicing(x) & Onion(x))	An onion is being sliced by a woman	exists x. exists y. (Onion(x) & Woman(y) & Slicing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
135	Two men are fighting in a cow pasture	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y) & CowPasture(x, y))	Nobody is fighting in a cow pasture	not exists x. (Fighting(x) & InCowPasture(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
136	The man is not eating a banana by a tree	not exists x. (Man(x) & Eating(x) & Banana(x) & By(x) & Tree(x))	The man is eating a banana by a tree	exists x. exists y. exists z. (Man(x) & Banana(y) & Tree(z) & Eating(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/1, Eating/3.


Fatal error:  The following symbols are used with multiple arities: Eating/1, Eating/3"
137	A man is eating a banana	exists x. exists y. (Man(x) & Banana(y) & Eating(x, y))	The man is not eating a banana by a tree	not exists x. (Man(x) & Eating(x) & Banana(x) & By(x) & Tree(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
138	The man is eating a banana by a tree	exists x. exists y. exists z. (Man(x) & Banana(y) & Tree(z) & Eating(x, y, z))	A banana is being eaten by a man	exists x. exists y. (Banana(x) & Man(y) & Eating(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/3, Eating/2.


Fatal error:  The following symbols are used with multiple arities: Eating/3, Eating/2"
139	A boy is sitting in a room and playing a piano by lamp light	exists x. exists y. exists z. (Boy(x) & Room(y) & Piano(z) & SittingIn(x, y) & Playing(x, z) & Lamp(z) & Light(z))	A boy is playing a keyboard	exists x. (Boy(x) & Playing(x) & Keyboard(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
140	A woman is playing an electric guitar	exists x. (Woman(x) & Playing(x, ElectricGuitar))	A woman is playing a guitar which is electric	exists x.exists y. (Woman(x) & Guitar(y) & Electric(y) & Playing(x, y))	e	"'ElectricGuitar' is an illegal variable name.  Constants may not be quantified.
all x. all ElectricGuitar. (Playing(x, ElectricGuitar) -> Playing(x, ElectricGuitar))
           ^"
141	Two boy are playing on a trampoline	exists x. exists y. (Boy(x) & Boy(y) & PlayingOnTrampoline(x, y))	Nobody is playing on a trampoline	not exists x. (Person(x) & PlayingOnTrampoline(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingOnTrampoline/2, PlayingOnTrampoline/1.


Fatal error:  The following symbols are used with multiple arities: PlayingOnTrampoline/2, PlayingOnTrampoline/1"
142	A woman is chopping broccoli	exists x. (Woman(x) & Chopping(x, broccoli))	The woman is not chopping garlic	not exists x. (Woman(x) & Chopping(x) & Garlic(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Chopping/2, Chopping/1.


Fatal error:  The following symbols are used with multiple arities: Chopping/2, Chopping/1"
143	A box is being cut by a man	exists x.exists y. (Box(x) & Man(y) & Cutting(y, x))	The man is cutting the tape on the box	exists x. exists y. (Man(x) & Tape(y) & Box(z) & Cutting(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/3.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/3"
144	The man is cutting the tape on the box	exists x. exists y. (Man(x) & Tape(y) & Box(z) & Cutting(x, y, z))	There is no man cutting a box	not exists x. (Man(x) & Cutting(x, box))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/3, Cutting/2.


Fatal error:  The following symbols are used with multiple arities: Cutting/3, Cutting/2"
145	A man is cutting a box	exists x. exists y. (Man(x) & Box(y) & Cutting(x, y))	The man is cutting the tape on the box	exists x. exists y. (Man(x) & Tape(y) & Box(z) & Cutting(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/3.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/3"
146	A woman is boiling eggs	exists x. (Woman(x) & Boiling(x) & Eggs(x))	Eggs are being boiled by a woman	exists x.exists y. (Egg(x) & Woman(y) & Boiling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Boiling/1, Boiling/2.


Fatal error:  The following symbols are used with multiple arities: Boiling/1, Boiling/2"
147	A man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	A guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
148	A woman is coating a pork chop	exists x. (Woman(x) & Coating(x, porkChop))	A cook is coating a pork chop	exists x. exists y. (Cook(x) & Pork(y) & Chop(y) & Coating(x, y))	e	"'porkChop' is an illegal variable name.  Constants may not be quantified.
all x. all porkChop. (Coating(x, porkChop) -> Coating(x, porkChop))
           ^"
149	A woman is grating carrots	exists x. (Woman(x) & Grating(x) & Carrots(x))	Carrots are being grated by a woman	exists x. exists y. (Carrot(x) & Woman(y) & Grating(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Grating/1, Grating/2.


Fatal error:  The following symbols are used with multiple arities: Grating/1, Grating/2"
150	A man is walking a woman through the woods	exists x. exists y. (Man(x) & Woman(y) & Walking(x, y) & Woods(z) & Through(x, z))	The man and woman are walking	exists x. exists y. (Man(x) & Woman(y) & Walking(x) & Walking(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Walking/2, Walking/1.


Fatal error:  The following symbols are used with multiple arities: Walking/2, Walking/1"
151	There is no woman cooking a breaded pork chop	not exists x. (Woman(x) & Cooking(x, BreadedPorkChop))	A woman is cooking a breaded pork chop	exists x. (Woman(x) & Cooking(x, breaded_pork_chop))	c	"'BreadedPorkChop' is an illegal variable name.  Constants may not be quantified.
all x. all BreadedPorkChop. (Cooking(x, BreadedPorkChop) -> Cooking(x, BreadedPorkChop))
           ^"
152	A woman is cooking a breaded pork chop	exists x. (Woman(x) & Cooking(x, breaded_pork_chop))	The woman is not frying a breaded pork chop	not exists x. (Woman(x) & Frying(x, breadedPorkChop))	n	"'breaded_pork_chop' is an illegal variable name.  Constants may not be quantified.
all x. all breaded_pork_chop. (Frying(x, breaded_pork_chop) -> Cooking(x, breaded_pork_chop))
           ^"
153	There is no woman cooking a breaded pork chop	not exists x. (Woman(x) & Cooking(x, BreadedPorkChop))	The woman is frying a breaded pork chop	exists x. (Woman(x) & Frying(x, breadedPorkChop))	c	"'BreadedPorkChop' is an illegal variable name.  Constants may not be quantified.
all x. all BreadedPorkChop. (Frying(x, BreadedPorkChop) -> Cooking(x, BreadedPorkChop))
           ^"
154	The woman is frying a breaded pork chop	exists x. (Woman(x) & Frying(x, breadedPorkChop))	A woman is cooking a breaded pork chop	exists x. (Woman(x) & Cooking(x, breaded_pork_chop))	e	"'breadedPorkChop' is an illegal variable name.  Constants may not be quantified.
all x. all breadedPorkChop. (Frying(x, breadedPorkChop) -> Cooking(x, breadedPorkChop))
           ^"
155	There is no one typing	not exists x. (Person(x) & Typing(x))	Someone is typing on a keyboard	exists x. (Person(x) & Typing(x, Keyboard))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Typing/1, Typing/2.


Fatal error:  The following symbols are used with multiple arities: Typing/1, Typing/2"
156	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	A potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
157	A potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/2, Peeling/1.


Fatal error:  The following symbols are used with multiple arities: Peeling/2, Peeling/1"
158	Someone is cleaning an animal	exists x. (Cleaning(x, Animal))	Someone is cleansing an animal	exists x. (Cleansing(x, Animal))	e	"'Animal' is an illegal variable name.  Constants may not be quantified.
all x. all Animal. (Cleaning(x, Animal) -> Cleansing(x, Animal))
           ^"
159	Someone is cleaning an animal	exists x. (Cleaning(x, Animal))	Someone is dirtying an animal	exists x.exists y. (Person(x) & Animal(y) & Dirtying(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Animal/1, Animal/0.


Fatal error:  The following symbols are used with multiple arities: Animal/1, Animal/0"
160	There is no woman cleaning a shrimp	not exists x. (Woman(x) & Cleaning(x, Shrimp))	Someone is cleaning an animal	exists x. (Cleaning(x, Animal))	n	"'Shrimp' is an illegal variable name.  Constants may not be quantified.
all x. all Shrimp. (Cleaning(x, Shrimp) -> Cleaning(x, Shrimp))
           ^"
161	There is no woman riding a water scooter	not exists x. (Woman(x) & Riding(x, WaterScooter))	A woman is riding a water scooter	exists x. exists y. (Woman(x) & Water(y) & Scooter(y) & Riding(x, y))	c	"'WaterScooter' is an illegal variable name.  Constants may not be quantified.
all x. all WaterScooter. (Riding(x, WaterScooter) -> Riding(x, WaterScooter))
           ^"
162	The boy is speedily riding a tricycle	Boy(boy) & Tricycle(tricycle) & SpeedilyRiding(boy, tricycle)	The boy is riding a tricycle	exists x. (Boy(x) & Riding(x, tricycle))	e	"'boy' is an illegal variable name.  Constants may not be quantified.
all boy. (Boy(boy) -> Boy(boy))
    ^"
163	The boy is riding a tricycle	exists x. (Boy(x) & Riding(x, tricycle))	A woman is riding a scooter towards the water	exists x. exists y. exists z. (Woman(x) & Scooter(y) & Water(z) & Riding(x, y) & Towards(x, z))	n	"'tricycle' is an illegal variable name.  Constants may not be quantified.
all x. all tricycle. (Riding(x, tricycle) -> Riding(x, tricycle))
           ^"
164	There is no panda bear eating some bamboo	not exists x. (Panda(x) & Bear(x) & Eating(x, bamboo))	A panda bear is eating some bamboo	exists x. (Panda(x) & Bear(x) & Eating(x, bamboo))	c	"'bamboo' is an illegal variable name.  Constants may not be quantified.
all x. all bamboo. (Eating(x, bamboo) -> Eating(x, bamboo))
           ^"
165	One panda is eating a bamboo cane	exists x. exists y. (Panda(x) & Bamboo(y) & Cane(y) & Eating(x, y))	The panda is eating bamboo	exists x. (Panda(x) & Eating(x) & Bamboo(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
166	A panda bear is eating some bamboo	exists x. (Panda(x) & Bear(x) & Eating(x, bamboo))	The panda is not eating bamboo	exists x. (Panda(x) & not Eating(x) & Bamboo(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
167	A man is playing a harp	exists x. (Man(x) & Playing(x) & Harp(x))	A violin is being played by a man	exists x. exists y. (Violin(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
168	A man is chopping a log with an axe	exists x. exists y. exists z. (Man(x) & Log(y) & Axe(z) & Chopping(x, y, z))	There is no man chopping a log with an axe	not exists x. (Man(x) & Chopping(x, log) & Using(x) & Axe(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Chopping/3, Chopping/2.


Fatal error:  The following symbols are used with multiple arities: Chopping/3, Chopping/2"
169	The man is not chopping a tree trunk with an axe	not exists x. (Man(x) & Chopping(x, TreeTrunk, Axe))	The man is chopping a tree trunk with an axe	exists x. exists y. exists z. (Man(x) & Tree(y) & Trunk(y) & Axe(z) & Chopping(x, y, z))	c	"'TreeTrunk' is an illegal variable name.  Constants may not be quantified.
all x. all TreeTrunk. all Axe. (Chopping(x, TreeTrunk, Axe) -> Chopping(x, TreeTrunk, Axe))
           ^"
170	The woman is not dicing garlic	not Dicing(woman) & Garlic(woman)	The woman is dicing garlic	exists x. (Woman(x) & Dicing(x) & Garlic(x))	c	"'woman' is an illegal variable name.  Constants may not be quantified.
all woman. (Dicing(woman) -> Dicing(woman))
    ^"
171	Nobody is cooking okra in a pan	not exists x. (Person(x) & Cooking(x, okra) & In(x) & Pan(x))	Someone is cooking okra in a pan	exists x. (Person(x) & Cooking(x, okra) & In(x) & Pan(x))	c	"'okra' is an illegal variable name.  Constants may not be quantified.
all x. all okra. (Cooking(x, okra) -> Cooking(x, okra))
           ^"
172	Some paper is being cut	exists x. (Paper(x) & Being(x) & Cut(x))	Paper is being cut with scissors	exists x. exists y. (Paper(x) & Scissors(y) & Cut(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cut/1, Cut/2.


Fatal error:  The following symbols are used with multiple arities: Cut/1, Cut/2"
173	Paper is being cut with scissors	exists x. exists y. (Paper(x) & Scissors(y) & Cut(x, y))	The piece of paper is being cut	exists x. (Paper(x) & Being(x) & Cut(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cut/2, Cut/1.


Fatal error:  The following symbols are used with multiple arities: Cut/2, Cut/1"
174	A monkey is riding a bike	exists x. exists y. (Monkey(x) & Bike(y) & Riding(x, y))	There is no monkey riding a bike	not exists x. (Monkey(x) & Riding(x) & Bike(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
175	A man is holding a frog	exists x. exists y. (Man(x) & Frog(y) & Holding(x, y))	A person is holding a frog	exists x. (Person(x) & Holding(x) & Frog(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/2, Holding/1.


Fatal error:  The following symbols are used with multiple arities: Holding/2, Holding/1"
176	The woman is handling a frog	exists x. exists y. (Woman(x) & Frog(y) & Handling(x, y))	The woman is not handling a frog	not Handling(woman) & Frog(woman)	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Handling/2, Handling/1.


Fatal error:  The following symbols are used with multiple arities: Handling/2, Handling/1"
177	The woman is not handling a frog	not Handling(woman) & Frog(woman)	A man is holding a frog	exists x. exists y. (Man(x) & Frog(y) & Holding(x, y))	n	"'woman' is an illegal variable name.  Constants may not be quantified.
all woman. (Frog(woman) -> Frog(woman))
    ^"
178	The boys are standing in front of the burning car	exists x.exists y. (Boy(x) & Car(y) & Burning(y) & StandingInFrontOf(x, y))	The boys are standing and burning a car	exists x.exists y. (Boy(x) & Car(y) & (Standing(x) & Burning(x, y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Burning/1, Burning/2.


Fatal error:  The following symbols are used with multiple arities: Burning/1, Burning/2"
179	A woman is playing a guitar	exists x. (Woman(x) & Playing(x) & Guitar(x))	A guitar is being played by a woman	exists x. exists y. (Guitar(x) & Woman(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
180	A person is stupidly throwing a cat at the ceiling	exists x. (Person(x) & Throwing(x, y) & Cat(y) & At(y, ceiling))	A person is throwing a cat at the ceiling	exists x. exists y. exists z. (Person(x) & Cat(y) & Ceiling(z) & Throwing(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Throwing/2, Throwing/3.


Fatal error:  The following symbols are used with multiple arities: Throwing/2, Throwing/3"
181	A person is stupidly throwing a cat at the ceiling	exists x. (Person(x) & Throwing(x, y) & Cat(y) & At(y, ceiling))	A person is throwing a cat at the ceiling	exists x. exists y. exists z. (Person(x) & Cat(y) & Ceiling(z) & Throwing(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Throwing/2, Throwing/3.


Fatal error:  The following symbols are used with multiple arities: Throwing/2, Throwing/3"
182	There is no person throwing a cat at the ceiling	not exists x. (Person(x) & Throwing(x, Cat) & At(x, Ceiling))	A person is throwing a cat at the ceiling	exists x. exists y. exists z. (Person(x) & Cat(y) & Ceiling(z) & Throwing(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Throwing/2, Throwing/3, Ceiling/1, Ceiling/0, Cat/1, Cat/0.


Fatal error:  The following symbols are used with multiple arities: Throwing/2, Throwing/3, Ceiling/1, Ceiling/0, Cat/1, Cat/0"
183	A woman is scrubbing a zucchini with a vegetable brush	exists x. exists y. exists z. (Woman(x) & Zucchini(y) & Vegetable(z) & Brush(z) & Scrubbing(x, y, z))	A person is scrubbing a zucchini	exists x. exists y. (Person(x) & Zucchini(y) & Scrubbing(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Scrubbing/3, Scrubbing/2.


Fatal error:  The following symbols are used with multiple arities: Scrubbing/3, Scrubbing/2"
184	A man is playing a guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	A man is playing an instrument	exists x. exists y. (Man(x) & Instrument(y) & Playing(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
185	The woman with a knife is slicing a pepper	exists x. (Woman(x) & Has(x) & Knife(x) & Slicing(x) & Pepper(x))	There is no woman slicing a green pepper	not exists x. (Woman(x) & Slicing(x, GreenPepper))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
186	The man is not riding a horse by a creek	not exists x. (Man(x) & Riding(x) & Horse(x) & By(x) & Creek(x))	A man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
187	A horse is being ridden in a creek by a man	exists x.exists y.exists z. (Horse(x) & Creek(y) & Man(z) & Riding(z, x, y))	A man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
188	The man is riding a horse by a creek	exists x. exists y. exists z. (Man(x) & Horse(y) & Creek(z) & Riding(x, y, z))	A horse is being ridden by a man	exists x.exists y. (Horse(x) & Man(y) & Riding(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
189	The men are fist fighting in a ring	exists x.exists y.exists z. (Man(x) & Ring(y) & Fight(z) & FistFightIn(x, y, z))	Two people are fist fighting in a ring	exists x. exists y. (Person(x) & Person(y) & FistFight(x, y) & Ring(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ring/1, Ring/2.


Fatal error:  The following symbols are used with multiple arities: Ring/1, Ring/2"
190	The woman is picking up a baby kangaroo	exists x. exists y. (Woman(x) & Baby(y) & Kangaroo(y) & PickingUp(x, y))	A kangaroo is picking up the woman's baby	exists x.exists y.exists z. (Kangaroo(x) & Woman(y) & Baby(z) & PickingUp(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PickingUp/2, PickingUp/3.


Fatal error:  The following symbols are used with multiple arities: PickingUp/2, PickingUp/3"
191	A person is riding a jetski in the waves	exists x. exists y. exists z. (Person(x) & Jetski(y) & Waves(z) & Riding(x, y) & In(x, z))	The person is riding a jetski in the waves	exists x. (Person(x) & Riding(x) & Jetski(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
192	A person is riding a jetski in the waves	exists x. exists y. exists z. (Person(x) & Jetski(y) & Waves(z) & Riding(x, y) & In(x, z))	There is no person riding a jetski in the waves	not exists x. (Person(x) & Riding(x) & Jetski(x) & In(x) & Waves(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/2, In/1, Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: In/2, In/1, Riding/2, Riding/1"
