	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
103	GFI owns several computers. ## ITEL maintains them.	exists x. (GFI(x) -> OwnsComputers(x)) ## exists x. (ITEL(x) -> Maintains(x))	ITEL maintains all the computers that GFI owns.	exists x.exists y. (ITEL(x) & GFI(y) -> MaintainsComputers(x, y))	e	False	False
104	Every customer who owns a computer has a service contract for it. ## MFI is a customer that owns exactly one computer.	exists x. (Customer(x) & OwnsComputer(x) -> HasServiceContract(x)) ## exists x. (MFI(x) -> OwnsExactlyOneComputer(x))	MFI has a service contract for all its computers.	exists x. (MFI(x) & Computer(x) -> HasServiceContract(x))	e	False	False
105	Every customer who owns a computer has a service contract for it. ## MFI is a customer that owns several computers.	exists x. (Customer(x) & OwnsComputer(x) -> HasServiceContract(x)) ## exists x. (MFI(x) -> OwnsSeveralComputers(x))	MFI has a service contract for all its computers.	exists x. (MFI(x) & Computer(x) -> HasServiceContract(x))	e	False	False
106	Every executive who had a laptop computer brought it to take notes at the meeting. ## Smith is a executive who owns five different laptop computers.	exists x. (Executive(x) & HadLaptopComputer(x) -> BroughtToTakeNotesAtMeeting(x)) ## Executive(smith) & OwnsLaptopComputers(smith, 5)	Smith took five laptop computers to the meeting.	exists x. (Smith(x) & Took(x, y) & LaptopComputer(y) & NumberOf(y, 5) & AtMeeting(y))	n	False	False
107	A company director awarded himself a large payrise.	exists x. (CompanyDirector(x) & AwardedLargePayrise(x) -> DirectorAwardsSelf(x))	A company director has awarded and been awarded a payrise.	exists x. (CompanyDirector(x) -> (AwardedPayrise(x) & not AwardedPayrise(x)))	e	False	False
108	John said Bill had hurt himself.	Said(john, Bill, hurt)	John said Bill had been hurt.	Said(john, bill, hurt)	e	False	False
109	John spoke to Mary. ## So did Bill.	exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y)) ## DidBill(bill)	Bill spoke to Mary.	exists x. exists y. (Bill(x) & Mary(y) & SpokeTo(x, y))	e	False	False
110	John spoke to Mary. ## So did Bill. ## John spoke to Mary at four o'clock.	exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y)) ## DidBill(bill) ## SpokeTo(john, mary, fourOclock)	Bill spoke to Mary at four o'clock.	exists x. exists y. exists z. (Bill(x) & Mary(y) & FourOclock(z) & SpokenAt(x, y, z))	n	False	False
111	John spoke to Mary at four o'clock. ## So did Bill.	SpokeTo(john, mary, fourOclock) ## DidBill(bill)	Bill spoke to Mary at four o'clock.	exists x. exists y. exists z. (Bill(x) & Mary(y) & FourOclock(z) & SpokenAt(x, y, z))	e	False	False
112	John spoke to Mary at four o'clock. ## And Bill did at five o'clock.	SpokeTo(john, mary, fourOclock) ## exists x. (Bill(x) & Time(x, 5) -> DidAt(x, 5))	Bill spoke to Mary at five o'clock.	exists x. exists y. exists z. (Bill(x) & Mary(y) & FiveOclock(z) & SpokeAt(x, y, z))	e	False	False
113	John has spoken to Mary. ## Bill is going to.	HasSpoken(john, mary) ## GoingTo(bill)	Bill will speak to Mary.	SpeakTo(bill, mary)	e	False	False
114	John spoke to Mary on Monday. ## Bill didn't.	SpokeTo(john, mary, monday) ## not Bill(x)	Bill spoke to Mary on Monday.	SpokeTo(bill, mary, monday)	c	False	False
115	Has John spoken to Mary? ## Bill has.	exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y)) ## Has(bill)	Bill has spoken to Mary.	exists x. exists y. (Bill(x) & Mary(y) & SpokenTo(x, y))	e	False	False
116	John has spoken to Mary. ## The students have too.	HasSpoken(john, mary) ## exists x. (Student(x) -> Too(x))	The students have spoken to Mary.	exists x.exists y. (Student(x) & Mary(y) -> SpokenTo(x, y))	e	False	False
117	John is going to Paris by car, and the students by train.	exists x. exists y. (John(x) & Paris(y) -> GoesByCar(x, y)) & (Students(x) & Train(y) -> GoesByTrain(x, y))	The students are going to Paris by train.	exists x. (Student(x) -> GoingToParisByTrain(x))	e	False	False
118	John owns a car. ## Bill owns one too.	OwnsCar(john) ## exists x. (Person(x) & Owns(x, 1))	Bill owns a car.	OwnsCar(bill)	e	False	False
119	John owns a car. ## Bill owns one too.	OwnsCar(john) ## exists x. (Person(x) & Owns(x, 1))	There is a car that John and Bill own.	exists x. (Car(x) & OwnedBy(x, John) & OwnedBy(x, Bill))	n	False	False
120	John owns a red car. ## Bill owns a blue one.	Owns(john, redCar) ## exists x. (Person(x) & Owns(x, BlueOne))	Bill owns a blue car.	Owns(Bill, BlueCar)	e	False	False
121	John owns a red car. ## Bill owns a blue one.	Owns(john, redCar) ## exists x. (Person(x) & Owns(x, BlueOne))	Bill owns a red car.	Owns(Bill, RedCar)	n	False	False
122	John owns a red car. ## Bill owns a fast one.	Owns(john, redCar) ## exists x. (FastOne(x) & Owns(Bill, x))	Bill owns a fast car.	exists x. (Car(x) & Fast(x) & Owns(bill, x))	e	False	False
123	John owns a red car. ## Bill owns a fast one.	Owns(john, redCar) ## exists x. (FastOne(x) & Owns(Bill, x))	Bill owns a fast red car.	exists x. (Car(x) & Owns(bill, x) & Fast(x) & Red(x))	e	False	False
124	John owns a red car. ## Bill owns a fast one.	Owns(john, redCar) ## exists x. (FastOne(x) & Owns(Bill, x))	Bill owns a fast red car.	exists x. (Car(x) & Owns(bill, x) & Fast(x) & Red(x))	n	False	False
125	John owns a fast red car. ## Bill owns a slow one.	Owns(john, fastRedCar) ## exists x. (Person(x) & SlowOne(x))	Bill owns a slow red car.	exists x. (Car(x) & Owns(bill, x) & Slow(x) & Red(x))	e	False	False
126	John had his paper accepted. ## Bill doesn't know why.	HadPaperAccepted(john) ## not (exists x. (Person(x) & Knows(x, y) & Why(y)))	Bill knows why John had his paper accepted.	KnowsWhy(Bill, John, PaperAccepted)	c	False	False
127	John spoke to Mary. ## And to Sue.	"exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y)) ## exists x. (Person(x) & Name(x, ""Sue"") -> Person(x))"	John spoke to Sue.	SpokeTo(john, sue)	e	False	False
128	John spoke to Mary. ## On Friday.	exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y)) ## Friday(x)	John spoke to Mary on Friday.	SpokeTo(john, mary, friday)	e	False	False
129	John spoke to Mary on Thursday. ## And on Friday.	SpokeTo(john, mary, thursday) ## exists x. (Friday(x) -> OnFriday(x))	John spoke to Mary on Friday.	SpokeTo(john, mary, friday)	e	False	False
130	Twenty men work in the Sales Department. ## But only one woman.	exists x. (Man(x) & WorksInSalesDepartment(x)) ## exists x. (Woman(x) & not exists y. (Woman(y) & not Woman(z) & Man(z) & DifferentFrom(y, z)))	Two women work in the Sales Department.	exists x. exists y. (Woman(x) & Woman(y) & WorkInSalesDepartment(x) & WorkInSalesDepartment(y))	c	False	False
131	Five men work part time. ## And forty five women.	exists x. exists y. exists z. exists w. exists v. (Man(x) & Man(y) & Man(z) & Man(w) & Man(v) & WorkPartTime(x) & WorkPartTime(y) & WorkPartTime(z) & WorkPartTime(w) & WorkPartTime(v)) ## exists x. (Woman(x) & Age(x, 45))	Forty five women work part time.	exists x. (WorkPartTime(x) & Woman(x) & Age(x, 45))	e	False	False
132	John found Mary before Bill.	Found(John, Mary) & Found(Bill, Mary) & not Found(John, Bill) & not Found(Bill, John)	John found Mary before Bill found Mary.	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Found(x, z) & Found(y, z) -> FoundBefore(x, y))	e	True	False
133	John found Mary before Bill.	Found(John, Mary) & Found(Bill, Mary) & not Found(John, Bill) & not Found(Bill, John)	John found Mary before John found Bill.	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Found(x, y) & Found(x, z) -> FoundBefore(y, z))	e	True	False
134	John wants to know how many men work part time. ## And women.	WantsToKnow(John, NumberOfPartTimeMen) ## exists x. (Woman(x))	John wants to know how many women work part time.	WantsToKnow(John, NumberOfWomenWorkingPartTime)	e	False	False
135	John wants to know how many men work part time, and which.	exists x. (Man(x) & PartTime(x) -> WantsToKnow(John, x))	John wants to know which men work part time.	exists x. (Man(x) & PartTime(x) -> WantsToKnow(John, x))	e	True	False
136	Bill spoke to everyone that John did. ## John spoke to Mary.	exists x. exists y. (Bill(x) & John(y) -> SpokeTo(x, y)) ## exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y))	Bill spoke to Mary.	exists x. exists y. (Bill(x) & Mary(y) & SpokeTo(x, y))	e	False	False
137	Bill spoke to everyone that John did. ## Bill spoke to Mary.	exists x. exists y. (Bill(x) & John(y) -> SpokeTo(x, y)) ## exists x. exists y. (Bill(x) & Mary(y) & SpokeTo(x, y))	John spoke to Mary.	exists x. exists y. (Person(x) & Person(y) & SpokenTo(x, y))	n	False	False
138	John wrote a report, and Bill said Peter did too.	exists x. exists y. exists z. (John(x) & Report(y) & Bill(z) -> (Wrote(x, y) & Said(z, Peter, DidToo)))	Bill said Peter wrote a report.	Said(bill, peter, wroteReport)	e	False	False
139	If John wrote a report, then Bill did too. ## John wrote a report.	exists x.exists y. (WroteReport(x) & WroteReport(y) & Person(x) & Person(y) -> DidReport(x, y)) ## exists x. (Report(x) & Wrote(John, x))	Bill wrote a report.	exists x. (Report(x) & Wrote(bill, x))	e	False	False
140	John wanted to buy a car, and he did.	WantedToBuyCar(john) & BoughtCar(john)	John bought a car.	exists x. (Car(x) & BoughtBy(x, John))	e	False	False
141	John needed to buy a car, and Bill did.	exists x.exists y. (NeededToBuyCar(x) & NeededToBuyCar(y) -> (John(x) & Bill(y)))	Bill bought a car.	exists x. exists y. (Bill(x) & Car(y) & Bought(x, y))	n	False	False
142	Smith claimed he had costed his proposal and so did Jones.	exists x. exists y. (Smith(x) & Jones(y) -> (CostedProposal(x) & CostedProposal(y)))	Jones claimed he had costed his own proposal.	ClaimedCostedProposal(jones)	e	False	False
143	Smith claimed he had costed his proposal and so did Jones.	exists x. exists y. (Smith(x) & Jones(y) -> (CostedProposal(x) & CostedProposal(y)))	Jones claimed he had costed Smith's proposal.	ClaimedCosted(jones, smith)	e	False	False
144	Smith claimed he had costed his proposal and so did Jones.	exists x. exists y. (Smith(x) & Jones(y) -> (CostedProposal(x) & CostedProposal(y)))	Jones claimed Smith had costed Smith's proposal.	ClaimedCosted(jones, smith, proposal)	e	False	False
145	Smith claimed he had costed his proposal and so did Jones.	exists x. exists y. (Smith(x) & Jones(y) -> (CostedProposal(x) & CostedProposal(y)))	Jones claimed Smith had costed Jones' proposal.	ClaimedCosted(jones, smith, proposal)	n	False	False
146	John is a man and Mary is a woman. ## John represents his company and so does Mary.	exists x. exists y. (Man(x) & Woman(y) -> (John(x) & Mary(y))) ## exists x.exists y. (John(x) & Mary(y) -> (RepresentsCompany(x) & RepresentsCompany(y)))	Mary represents her own company.	RepresentsOwnCompany(mary)	e	False	False
147	Bill suggested to Frank's boss that they should go to the meeting together, and Carl to Alan's wife.	exists x.exists y.exists z. (Bill(x) & Frank(y) & Alan(z) -> (SuggestedTo(x, y, z) & not SuggestedTo(x, z, y)))	If it was suggested that Bill and Frank should go together, it was suggested that Carl and Alan should go together.	exists x. exists y. exists z. exists w. (Suggested(x, y, z) & Suggested(y, w, z) -> (Bill(x) & Frank(y) & Carl(w) & Alan(z)))	e	False	False
148	Bill suggested to Frank's boss that they should go to the meeting together, and Carl to Alan's wife.	exists x.exists y.exists z. (Bill(x) & Frank(y) & Alan(z) -> (SuggestedTo(x, y, z) & not SuggestedTo(x, z, y)))	If it was suggested that Bill and Frank's boss should go together, it was suggested that Carl and Alan's wife should go together.	exists x. exists y. exists z. exists w. (Suggested(x, y, z) & Boss(y) & Bill(y) & Frank(y) & Suggested(x, w, z) & Boss(z) & Carl(z) & Alan(z) -> Suggested(x, w, z))	e	True	False
149	A lawyer signed every report, and so did an auditor. ## That is, there was one lawyer who signed all the reports.	exists x.exists y. (Lawyer(x) & Auditor(y) -> (SignedReport(x) & SignedReport(y))) ## exists x. (Lawyer(x) & SignedAllReports(x))	There was one auditor who signed all the reports.	exists x. (Auditor(x) & SignedAllReports(x))	e	False	False
150	John has a genuine diamond.	exists x. (Diamond(x) & Genuine(x) -> OwnedBy(x, John))	John has a diamond.	HasDiamond(john)	e	False	False
151	John is a former university student.	FormerStudent(john)	John is a university student.	UniversityStudent(john)	c	False	False
152	John is a successful former university student.	SuccessfulFormerStudent(john)	John is successful.	Successful(john)	e	False	False
153	John is a former successful university student.	FormerSuccessfulStudent(john)	John is successful.	Successful(john)	n	False	False
154	John is a former successful university student.	FormerSuccessfulStudent(john)	John is a university student.	UniversityStudent(john)	n	False	False
155	Every mammal is an animal.	exists x. (Mammal(x) -> Animal(x))	Every four-legged mammal is a four-legged animal.	exists x. (FourLeggedMammal(x) -> FourLeggedAnimal(x))	e	False	False
156	Dumbo is a four-legged animal.	FourLeggedAnimal(dumbo)	Dumbo is four-legged.	FourLegged(dumbo)	e	False	False
157	Mickey is a small animal.	exists x. (Animal(x) & Small(x) -> Mickey(x))	Mickey is a large animal.	LargeAnimal(mickey)	c	False	False
158	Dumbo is a large animal.	LargeAnimal(dumbo)	Dumbo is a small animal.	SmallAnimal(dumbo)	c	False	False
159	Fido is not a small animal.	exists x. (Animal(x) & Small(x) -> not Fido(x))	Fido is a large animal.	LargeAnimal(fido)	n	False	False
160	Fido is not a large animal.	exists x. (Animal(x) & Large(x) -> not Fido(x))	Fido is a small animal.	SmallAnimal(fido)	n	False	False
161	All mice are small animals. ## Mickey is a large mouse.	exists x. (Mouse(x) -> SmallAnimal(x)) ## LargeMouse(mickey)	Mickey is a large animal.	LargeAnimal(mickey)	c	False	False
162	All elephants are large animals. ## Dumbo is a small elephant.	exists x. (Elephant(x) -> LargeAnimal(x)) ## SmallElephant(dumbo)	Dumbo is a small animal.	SmallAnimal(dumbo)	c	False	False
163	All mice are small animals. ## All elephants are large animals. ## Mickey is a large mouse. ## Dumbo is a small elephant.	exists x. (Mouse(x) -> SmallAnimal(x)) ## exists x. (Elephant(x) -> LargeAnimal(x)) ## LargeMouse(mickey) ## SmallElephant(dumbo)	Dumbo is larger than Mickey.	Larger(Dumbo, Mickey)	e	False	False
164	All mice are small animals. ## Mickey is a large mouse.	exists x. (Mouse(x) -> SmallAnimal(x)) ## LargeMouse(mickey)	Mickey is small.	exists x. (Mouse(x) -> Small(x))	n	False	False
165	All legal authorities are law lecturers. ## All law lecturers are legal authorities.	exists x. (LegalAuthority(x) -> LawLecturer(x)) ## exists x. (LawLecturer(x) -> LegalAuthority(x))	All fat legal authorities are fat law lecturers.	exists x. (FatLegalAuthority(x) -> FatLawLecturer(x))	e	False	False
166	All legal authorities are law lecturers. ## All law lecturers are legal authorities.	exists x. (LegalAuthority(x) -> LawLecturer(x)) ## exists x. (LawLecturer(x) -> LegalAuthority(x))	All competent legal authorities are competent law lecturers.	exists x. (CompetentLegalAuthority(x) -> LawLecturer(x))	n	False	False
167	John is a fatter politician than Bill.	Fatter(john, bill)	John is fatter than Bill.	Fatter(john, bill)	e	True	False
168	John is a cleverer politician than Bill.	Cleverer(John, Bill)	John is cleverer than Bill.	Cleverer(john, bill)	n	False	False
169	Kim is a clever person.	Clever(Kim)	Kim is clever.	Clever(kim)	e	False	False
170	Kim is a clever politician.	Clever(Kim)	Kim is clever.	Clever(kim)	n	False	False
171	The PC-6082 is faster than the ITEL-XZ. ## The ITEL-XZ is fast.	Faster(PC_6082, ITEL_XZ) ## Fast(ITELXZ)	The PC-6082 is fast.	Fast(PC6082)	e	False	False
172	The PC-6082 is faster than the ITEL-XZ.	Faster(PC_6082, ITEL_XZ)	The PC-6082 is fast.	Fast(PC6082)	n	False	False
173	The PC-6082 is faster than the ITEL-XZ. ## The PC-6082 is fast.	Faster(PC_6082, ITEL_XZ) ## Fast(PC6082)	The ITEL-XZ is fast.	Fast(ITELXZ)	n	False	False
174	The PC-6082 is faster than the ITEL-XZ. ## The PC-6082 is slow.	Faster(PC_6082, ITEL_XZ) ## exists x. (PC6082(x) -> Slow(x))	The ITEL-XZ is fast.	Fast(ITELXZ)	c	False	False
175	The PC-6082 is as fast as the ITEL-XZ.	exists x.exists y. (PC6082(x) & ITELXZ(y) -> AsFastAs(x, y))	The PC-6082 is faster than the ITEL-XZ.	Faster(PC_6082, ITEL_XZ)	n	False	False
176	The PC-6082 is as fast as the ITEL-XZ.	exists x.exists y. (PC6082(x) & ITELXZ(y) -> AsFastAs(x, y))	The PC-6082 is slower than the ITEL-XZ.	exists x. exists y. (PC_6082(x) & ITEL_XZ(y) -> SlowerThan(x, y))	c	False	False
177	ITEL won more orders than APCOM did.	MoreOrders(ITEL, APCOM)	ITEL won some orders.	exists x. (Order(x) & Won(x, ITEL))	e	False	False
178	ITEL won more orders than APCOM.	MoreOrders(ITEL, APCOM)	ITEL won some orders.	exists x. (Order(x) & Won(x, ITEL))	e	False	False
179	ITEL won more orders than the APCOM contract.	MoreOrders(ITEL, APCOM)	ITEL won the APCOM contract.	WonAPCOMContract(ITEL)	e	False	False
180	ITEL won more orders than the APCOM contract.	MoreOrders(ITEL, APCOM)	ITEL won more than one order.	exists x. (Order(x) & Won(ITEL, x))	e	False	False
181	ITEL won more orders than APCOM lost.	MoreOrdersWon(ITEL, APCOM)	ITEL won some orders.	exists x. (Order(x) & Won(x, ITEL))	e	False	False
182	ITEL won more orders than APCOM lost. ## APCOM lost ten orders.	MoreOrdersWon(ITEL, APCOM) ## LostOrders(APCOM, 10)	ITEL won at least eleven orders.	exists x. (Order(x) & Won(x, ITEL))	e	False	False
183	The PC-6082 is faster than 500 MIPS. ## The ITEL-ZX is slower than 500 MIPS.	FasterThan(PC6082, 500MIPS) ## exists x. (ITELZX(x) -> SlowerThan500MIPS(x))	The PC-6082 is faster than the ITEL-ZX.	Faster(PC_6082, ITEL_ZX)	e	False	False
184	APCOM has a more important customer than ITEL.	exists x.exists y. (APCOM(x) & ITEL(y) -> MoreImportantCustomer(x, y))	APCOM has a more important customer than ITEL is.	exists x.exists y. (APCOM(x) & ITEL(y) -> MoreImportantCustomer(x, y))	e	True	False
185	APCOM has a more important customer than ITEL.	exists x.exists y. (APCOM(x) & ITEL(y) -> MoreImportantCustomer(x, y))	APCOM has a more important customer than ITEL has.	exists x.exists y. (APCOM(x) & ITEL(y) -> MoreImportantCustomer(x, y))	e	True	False
186	ITEL has a factory in Birmingham.	HasFactoryIn(ITEL, Birmingham)	ITEL currently has a factory in Birmingham.	HasFactoryIn(ITEL, Birmingham)	e	True	False
187	Since 1992 ITEL has been in Birmingham. ## It is now 1996.	exists x. (ITEL(x) -> LocatedInBirmingham(x, 1992)) ## Year(1996)	Itel was in Birmingham in 1993.	exists x. (Itel(x) & InBirmingham(x, 1993))	e	False	False
188	ITEL has expanded since 1992. ## It is now 1996.	Expanded(ITEL, 1992) ## Year(1996)	ITEL expanded in 1993.	Expanded(ITEL, 1993)	n	False	False
189	ITEL has made a loss since 1992. ## It is now 1996.	exists x. (ITEL(x) -> MadeLossSince(x, 1992)) ## Year(1996)	ITEL made a loss in 1993.	exists x. (ITEL(x) & MadeLoss(x, 1993))	n	False	False
190	ITEL has made a loss since 1992. ## It is now 1996.	exists x. (ITEL(x) -> MadeLossSince(x, 1992)) ## Year(1996)	ITEL made a loss in 1993.	exists x. (ITEL(x) & MadeLoss(x, 1993))	e	False	False
191	In March 1993 APCOM founded ITEL.	exists x.exists y. (March(x) & 1993(x) & APCOM(y) -> FoundedITEL(y))	ITEL existed in 1992.	Existed(ITEL, 1992)	c	False	False
192	Yesterday APCOM signed the contract. ## Today is Saturday, July 14th.	ContractSigned(APCOM, yesterday) ## Saturday(today) & July(month) & 14(day)	APCOM signed the contract Friday, 13th.	SignedContract(APCOM, Friday, 13th)	e	False	False
193	Smith left before Jones left. ## Jones left before Anderson left.	LeftBefore(smith, jones) ## LeftBefore(jones, anderson)	Smith left before Anderson left.	LeftBefore(Smith, Anderson)	e	False	False
194	Smith left after Jones left. ## Jones left after Anderson left.	exists x. exists y. (Smith(x) & Jones(y) -> LeftAfter(x, y)) ## Left(jones) & Left(anderson)	Smith left after Anderson left.	exists x. exists y. (Smith(x) & Anderson(y) -> LeftAfter(x, y))	e	False	False
195	Smith was present after Jones left. ## Jones left after Anderson was present.	exists x. exists y. (Present(x) & Left(y) -> After(x, y)) ## Left(jones) & Present(anderson) -> LeftAfter(jones, anderson)	Smith was present after Anderson was present.	exists x. exists y. (Smith(x) & Anderson(y) -> PresentAfter(x, y))	n	False	False
196	Jones revised the contract. ## Smith revised the contract. ## Jones revised the contract before Smith did.	RevisedContract(jones, contract) ## RevisedContract(smith, contract) ## Revised(Jones, Contract) & not Revised(Smith, Contract)	Smith revised the contract after Jones did.	Revised(Contract, Smith) & not Revised(Contract, Jones)	e	False	False
197	Smith swam to the shore. ## Jones swam to the shore. ## Smith swam to the shore before Jones swam to the shore.	exists x. (Smith(x) -> SwamToShore(x)) ## exists x. (Jones(x) -> SwamToShore(x)) ## exists x.exists y. (Smith(x) & Jones(y) -> SwamToShoreBefore(x, y))	Jones swam to the shore after Smith swam to the shore.	exists x.exists y. (Jones(x) & Smith(y) -> (SwamToShore(x) & SwamToShore(y)))	e	True	False
198	Smith was present. ## Jones was present. ## Smith was present after Jones was present.	"exists x. (Present(x) & Smith(x)) ## exists x. (Present(x) & Person(x) & Name(x, ""Jones"")) ## exists x. exists y. (Present(x) & Present(y) -> (Present(x) & not Present(y) | (Present(y) & not Present(x))))"	Jones was present before Smith was present.	exists x. exists y. (Present(x) & Present(y) -> Before(x, y))	n	True	False
199	Smith was present. ## Jones was present. ## Smith was present before Jones was present.	"exists x. (Present(x) & Smith(x)) ## exists x. (Present(x) & Person(x) & Name(x, ""Jones"")) ## exists x. exists y. (Smith(x) & Jones(y) -> PresentBefore(x, y))"	Jones was present after Smith was present.	exists x. exists y. (Present(x) & Present(y) -> PresentAfter(x, y))	n	False	False
200	Smith was writing a report. ## Jones was writing a report. ## Smith was writing a report after Jones was writing a report.	exists x. (Report(x) & Writer(x, Smith)) ## exists x. (Person(x) & Report(x) & Writing(x)) ## WritingReport(Smith) & WritingReport(Jones)	Jones was writing a report before Smith was writing a report.	exists x.exists y. (WritingReport(x) & WritingReport(y) -> (WritingReportBefore(x, y)))	n	False	False
201	Smith left the meeting before he lost his temper.	LeftMeeting(smith) & not LostTemper(smith)	Smith lost his temper.	LostTemper(Smith)	n	False	False
202	Smith lived in Birmingham in 1991.	LivedIn(Smith, Birmingham, 1991)	Smith lived in Birmingham in 1992.	LivedIn(Smith, Birmingham, 1992)	n	False	False
203	Smith wrote his first novel in 1991.	WroteFirstNovel(smith, 1991)	Smith wrote his first novel in 1992.	WroteFirstNovel(smith, 1992)	c	False	False
204	Smith wrote a novel in 1991.	WroteNovel(smith, 1991)	Smith wrote it in 1992.	WroteInYear(smith, 1992)	c	False	False
205	Smith wrote a novel in 1991.	WroteNovel(smith, 1991)	Smith wrote a novel in 1992.	WroteNovel(smith, 1992)	n	False	False
206	Smith was running a business in 1991.	exists x. (Person(x) & Business(x) & Ran(x, 1991))	Smith was running it in 1992.	Running(Smith, 1992)	n	False	False
207	Smith discovered a new species in 1991.	exists x. (DiscoveredNewSpecies(x) & Year(x, 1991))	Smith discovered it in 1992.	Discovered(Smith, 1992)	c	False	False
208	Smith wrote a report in two hours. ## Smith started writing the report at 8 am.	WroteReport(smith, report, twoHours) ## WritingReport(Smith, 8am)	Smith had finished writing the report by 11 am.	FinishedWritingReport(Smith, 11am)	e	False	False
209	Smith wrote a report in two hours.	WroteReport(smith, report, twoHours)	Smith spent two hours writing the report.	SpentTwoHoursWritingReport(smith)	n	False	False
210	Smith wrote a report in two hours.	WroteReport(smith, report, twoHours)	Smith spent more than two hours writing the report.	SpentMoreThanTwoHoursWritingReport(smith)	c	False	False
211	Smith wrote a report in two hours.	WroteReport(smith, report, twoHours)	Smith wrote a report.	exists x. (Report(x) & Wrote(Smith, x))	e	False	False
212	Smith discovered a new species in two hours.	DiscoveredNewSpecies(smith, twoHours)	Smith spent two hours discovering the new species.	DiscoveredNewSpecies(smith, twoHours)	c	True	False
213	Smith discovered a new species in two hours.	DiscoveredNewSpecies(smith, twoHours)	Smith discovered a new species.	exists x. exists y. (Smith(x) & NewSpecies(y) & Discovered(x, y))	e	False	False
214	Smith discovered many new species in two hours.	exists x. (DiscoveredNewSpecies(x, Smith) -> Time(x, TwoHours))	Smith spent two hours discovering new species.	DiscoveredNewSpecies(Smith, 2)	e	False	False
215	Smith was running his own business in two years.	exists x. (Smith(x) -> RanOwnBusiness(x, 2))	Smith spent two years running his own business.	exists x. (Person(x) & Business(y) & Owns(x, y) & RanForTwoYears(x, y))	n	False	False
216	Smith was running his own business in two years.	exists x. (Smith(x) -> RanOwnBusiness(x, 2))	Smith spent more than two years running his own business.	exists x. (Smith(x) -> RanOwnBusiness(x, y) & Years(y) & MoreThan(y, 2))	n	False	False
217	Smith was running his own business in two years.	exists x. (Smith(x) -> RanOwnBusiness(x, 2))	Smith ran his own business.	exists x. (Person(x) & Business(y) & Owns(x, y))	e	False	False
218	In two years Smith owned a chain of businesses.	exists x. (TwoYearsAgo(x) -> OwnedChainOfBusinesses(x, Smith))	Smith owned a chain of business for two years.	OwnedChainOfBusiness(Smith, TwoYears)	n	False	False
219	Smith lived in Birmingham for two years.	LivedIn(Smith, Birmingham, 2)	Smith lived in Birmingham for a year.	LivedIn(smith, birmingham, year)	e	False	False
220	Smith lived in Birmingham for two years.	LivedIn(Smith, Birmingham, 2)	Smith lived in Birmingham for exactly a year.	LivedIn(smith, birmingham, year)	c	False	False
221	Smith ran his own business for two years.	RanOwnBusiness(smith, 2)	Smith ran his own business for a year.	RanOwnBusiness(smith, year)	e	False	False
222	Smith ran his own business for two years.	RanOwnBusiness(smith, 2)	Smith ran his own business.	exists x. (Person(x) & Business(y) & Owns(x, y))	e	False	False
223	Smith wrote a report for two hours.	WroteReport(smith, report, twoHours)	Smith wrote a report.	exists x. (Report(x) & Wrote(Smith, x))	n	False	False
224	Smith had left the house at a quarter past five. ## Then she took a taxi to the station.	LeftHouseAtQuarterPastFive(smith) ## exists x. (Taxi(x) & To(x, y) & Station(y) -> Takes(x, y))	Smith left the house before she took a taxi to the station.	LeftHouse(smith) & TookTaxi(smith, station)	e	False	False
225	Smith arrived in Paris on the 5th of May, 1995. ## Today is the 15th of May, 1995. ## She is still in Paris.	ArrivedInParis(smith, 1995, 5, may) ## Date(today, 15, 5, 1995) ## StillInParis(she)	Smith was in Paris on the 7th of May, 1995.	Smith(x) & InParis(x, 7thOfMay1995)	e	False	False
226	When Smith arrived in Katmandu she had been travelling for three days.	exists x. (ArrivedInKatmandu(x) -> TravelledForThreeDays(x))	Smith had been travelling the day before she arrived in Katmandu.	exists x. (Smith(x) & Travelled(x, y) & DayBefore(y) -> ArrivedIn(x, z) & Katmandu(z))	e	False	False
227	Every representative has read this report. ## No two representatives have read it at the same time. ## No representative took less than half a day to read the report. ## There are sixteen representatives.	exists x. (Representative(x) -> ReadReport(x)) ## not exists x.exists y. (Representative(x) & Representative(y) & Read(x, z) & Read(y, z) & SameTime(z)) ## exists x. (Representative(x) & TookLessThanHalfADay(x) -> not ReadReport(x)) ## exists x. (Representative(x) & NumberOfRepresentatives(x, 16))	It took the representatives more than a week to read the report.	exists x. (Representative(x) & ReadReport(x) -> MoreThanWeek(x))	e	False	False
228	While Jones was updating the program, Mary came in and told him about the board meeting. ## She finished before he did.	exists x.exists y.exists z. (Program(x) & Jones(y) & Mary(z) & Updating(y, x) & CameIn(z, y) -> ToldAboutBoardMeeting(z, y)) ## FinishedBefore(she, he)	Mary's story lasted as long as Jones's updating the program.	LastedAsLongAs(mary, jones)	c	False	False
